transaction_id,customer_id,product_id,quantity,price,payment_method,channel,store_id,promotion_id,discount_amount,date
8113,563,15,1,4.64,Mobile Pay,Online,,0,0,30/12/2023 9:05
4702,353,15,1,2.66,Mobile Pay,Online,,0,0,01/01/2024 10:15
8679,671,15,1,6.67,Mobile Pay,Online,,0,0,02/01/2024 13:24
10622,666,15,1,2.79,Mobile Pay,Online,,0,0,02/01/2024 14:28
70,493,15,1,3.65,Mobile Pay,Online,,0,0,02/01/2024 14:17
3299,262,15,1,8.77,Mobile Pay,Online,,0,0,03/01/2024 9:30
1730,315,15,1,4.01,Mobile Pay,Online,,0,0,03/01/2024 13:07
6927,225,15,1,2.49,Mobile Pay,Online,,0,0,03/01/2024 16:44
10127,289,15,1,2.52,Mobile Pay,Online,,0,0,03/01/2024 14:47
2647,213,15,1,2.86,Mobile Pay,Online,,0,0,04/01/2024 10:03
2284,196,15,1,6.15,Mobile Pay,Online,,0,0,04/01/2024 10:24
8163,647,15,1,2.39,Mobile Pay,Online,,0,0,04/01/2024 10:16
4103,462,15,1,4.96,Mobile Pay,Online,,0,0,04/01/2024 14:08
1644,145,15,1,3.88,Mobile Pay,Online,,0,0,04/01/2024 13:45
10495,395,15,1,5.76,Mobile Pay,Online,,0,0,06/01/2024 16:32
2315,631,15,1,4.04,Mobile Pay,Online,,0,0,06/01/2024 12:41
3319,428,15,1,3.2,Mobile Pay,Online,,0,0,06/01/2024 16:32
8498,227,15,1,7.77,Mobile Pay,Online,,0,0,06/01/2024 11:32
5067,614,15,1,8.35,Mobile Pay,Online,,0,0,08/01/2024 12:12
8625,156,15,1,3.97,Mobile Pay,Online,,0,0,08/01/2024 12:33
2208,331,15,1,3.62,Mobile Pay,Online,,0,0,09/01/2024 10:21
2430,329,15,1,7.06,Mobile Pay,Online,,0,0,11/01/2024 9:18
410,623,15,1,5.09,Mobile Pay,Online,,0,0,12/01/2024 14:00
9843,284,15,1,5.56,Mobile Pay,Online,,0,0,13/01/2024 12:47
7904,174,15,1,5.35,Mobile Pay,Online,,0,0,13/01/2024 10:34
8557,510,15,1,3.87,Mobile Pay,Online,,0,0,13/01/2024 15:36
2409,595,15,1,4.8,Mobile Pay,Online,,0,0,13/01/2024 15:44
232,116,15,1,2.57,Mobile Pay,Online,,0,0,14/01/2024 11:35
530,718,15,1,2.2,Mobile Pay,Online,,0,0,14/01/2024 15:59
2053,280,15,1,5.22,Mobile Pay,Online,,0,0,15/01/2024 16:38
5992,624,15,1,5.83,Mobile Pay,Online,,0,0,15/01/2024 10:58
3207,204,15,1,2.65,Mobile Pay,Online,,0,0,16/01/2024 10:54
3827,670,15,1,4.08,Mobile Pay,Online,,0,0,16/01/2024 16:03
5367,327,15,1,6.83,Mobile Pay,Online,,0,0,17/01/2024 16:40
7774,720,15,1,8.84,Mobile Pay,Online,,0,0,17/01/2024 16:35
4526,177,15,1,2.7,Mobile Pay,Online,,0,0,17/01/2024 9:06
1007,692,15,1,8.94,Mobile Pay,Online,,0,0,18/01/2024 12:38
566,122,15,1,3.84,Mobile Pay,Online,,0,0,18/01/2024 16:43
369,214,15,1,2.09,Mobile Pay,Online,,0,0,19/01/2024 11:55
5770,420,15,1,3.35,Mobile Pay,Online,,0,0,20/01/2024 14:46
904,314,15,1,4.2,Mobile Pay,Online,,0,0,20/01/2024 13:15
2569,377,15,1,5.91,Mobile Pay,Online,,0,0,21/01/2024 16:12
9168,334,15,1,6.8,Mobile Pay,Online,,0,0,21/01/2024 9:06
7067,281,15,1,5.4,Mobile Pay,Online,,0,0,22/01/2024 14:20
9670,613,15,1,5.89,Mobile Pay,Online,,0,0,22/01/2024 11:55
7438,641,15,1,3.31,Mobile Pay,Online,,0,0,24/01/2024 16:44
1155,295,15,1,4.04,Mobile Pay,Online,,0,0,24/01/2024 16:12
4870,255,15,1,4.93,Mobile Pay,Online,,0,0,24/01/2024 9:12
3696,542,15,1,4.34,Mobile Pay,Online,,0,0,24/01/2024 11:44
3860,685,15,1,6.25,Mobile Pay,Online,,0,0,25/01/2024 10:40
10759,589,15,1,3.14,Mobile Pay,Online,,0,0,25/01/2024 14:22
1050,115,15,1,8.16,Mobile Pay,Online,,0,0,26/01/2024 13:40
10182,137,15,1,5.25,Mobile Pay,Online,,0,0,27/01/2024 12:53
5680,444,15,1,5.73,Mobile Pay,Online,,0,0,28/01/2024 9:53
8524,511,15,1,4.4,Mobile Pay,Online,,0,0,28/01/2024 10:40
4841,212,15,1,3.74,Mobile Pay,Online,,0,0,28/01/2024 14:27
5689,119,15,1,2.79,Mobile Pay,Online,,0,0,28/01/2024 9:31
10280,341,15,1,4.58,Mobile Pay,Online,,0,0,29/01/2024 9:31
7160,493,15,1,6.44,Mobile Pay,Online,,0,0,29/01/2024 16:43
10254,314,15,1,4.64,Mobile Pay,Online,,0,0,29/01/2024 9:45
6650,369,15,1,6.76,Mobile Pay,Online,,0,0,30/01/2024 15:25
9757,344,15,1,3.99,Mobile Pay,Online,,0,0,31/01/2024 13:08
6209,164,15,1,4.08,Mobile Pay,Online,,0,0,02/02/2024 11:31
8187,705,15,1,2.66,Mobile Pay,Online,,0,0,02/02/2024 16:09
10484,407,15,1,4.29,Mobile Pay,Online,,0,0,02/02/2024 14:02
9246,165,15,1,8.9,Mobile Pay,Online,,0,0,03/02/2024 16:57
9867,415,15,1,5.02,Mobile Pay,Online,,0,0,04/02/2024 9:46
9551,318,15,1,1.82,Mobile Pay,Online,,0,0,06/02/2024 9:49
6500,507,15,1,5.27,Mobile Pay,Online,,0,0,06/02/2024 16:38
700,321,15,1,1.88,Mobile Pay,Online,,0,0,06/02/2024 10:06
6404,398,15,1,5.39,Mobile Pay,Online,,0,0,07/02/2024 14:46
704,680,15,1,2.29,Mobile Pay,Online,,0,0,08/02/2024 15:12
8448,202,15,1,6.89,Mobile Pay,Online,,0,0,08/02/2024 11:19
1657,376,15,1,3.2,Mobile Pay,Online,,0,0,09/02/2024 15:03
361,371,15,1,3.83,Mobile Pay,Online,,0,0,12/02/2024 15:11
308,488,15,1,1.78,Mobile Pay,Online,,0,0,12/02/2024 10:37
5695,126,15,1,2.85,Mobile Pay,Online,,0,0,12/02/2024 13:56
249,154,15,1,3.44,Mobile Pay,Online,,0,0,12/02/2024 14:58
1545,203,15,1,8.98,Mobile Pay,Online,,0,0,13/02/2024 9:07
9325,633,15,1,4.02,Mobile Pay,Online,,0,0,15/02/2024 13:36
7941,620,15,1,3.17,Mobile Pay,Online,,0,0,15/02/2024 11:48
9005,200,15,1,4.17,Mobile Pay,Online,,0,0,17/02/2024 11:24
5681,247,15,1,4.2,Mobile Pay,Online,,0,0,17/02/2024 12:07
4833,265,15,1,1.9,Mobile Pay,Online,,0,0,18/02/2024 12:36
9198,573,15,1,3.54,Mobile Pay,Online,,0,0,19/02/2024 11:55
8749,221,15,1,2.08,Mobile Pay,Online,,0,0,19/02/2024 11:22
10853,546,15,1,6.04,Mobile Pay,Online,,0,0,20/02/2024 13:01
8786,565,15,1,8.6,Mobile Pay,Online,,0,0,20/02/2024 9:19
3023,581,15,1,5.25,Mobile Pay,Online,,0,0,21/02/2024 9:13
10229,631,15,1,4.34,Mobile Pay,Online,,0,0,22/02/2024 16:54
8508,313,15,1,8.88,Mobile Pay,Online,,0,0,23/02/2024 14:04
3150,413,15,1,5.02,Mobile Pay,Online,,0,0,24/02/2024 13:03
2227,299,15,1,8.65,Mobile Pay,Online,,0,0,27/02/2024 12:12
10244,234,15,1,3.72,Mobile Pay,Online,,0,0,27/02/2024 16:46
4449,405,15,1,8.54,Mobile Pay,Online,,0,0,29/02/2024 9:36
4701,438,15,1,3.24,Mobile Pay,Online,,0,0,01/03/2024 11:45
10590,539,15,1,4.65,Mobile Pay,Online,,0,0,01/03/2024 16:12
1323,647,15,1,2.58,Mobile Pay,Online,,0,0,02/03/2024 16:25
3387,629,15,1,3.67,Mobile Pay,Online,,0,0,03/03/2024 13:17
8011,491,15,1,3.95,Mobile Pay,Online,,0,0,04/03/2024 16:34
1426,174,15,1,4.68,Mobile Pay,Online,,0,0,04/03/2024 15:43
9000,163,15,1,7.02,Mobile Pay,Online,,0,0,05/03/2024 11:24
1904,436,15,1,4.92,Mobile Pay,Online,,0,0,06/03/2024 9:27
10053,630,15,1,2.01,Mobile Pay,Online,,0,0,06/03/2024 12:13
1539,292,15,1,7.98,Mobile Pay,Online,,0,0,06/03/2024 14:51
3626,152,15,1,5.16,Mobile Pay,Online,,0,0,07/03/2024 12:41
422,516,15,1,3.82,Mobile Pay,Online,,0,0,07/03/2024 11:13
9668,353,15,1,4.06,Mobile Pay,Online,,0,0,09/03/2024 13:15
4180,652,15,1,4.27,Mobile Pay,Online,,0,0,11/03/2024 11:03
7576,206,15,1,2.54,Mobile Pay,Online,,0,0,12/03/2024 10:19
10818,584,15,1,7.73,Mobile Pay,Online,,0,0,12/03/2024 15:12
9331,128,15,1,8.04,Mobile Pay,Online,,0,0,13/03/2024 10:31
5575,557,15,1,4.67,Mobile Pay,Online,,0,0,14/03/2024 10:48
89,192,15,1,6.07,Mobile Pay,Online,,0,0,14/03/2024 14:28
4520,329,15,1,6.39,Mobile Pay,Online,,0,0,15/03/2024 10:15
10611,675,15,1,6.19,Mobile Pay,Online,,0,0,15/03/2024 15:09
9423,341,15,1,3.58,Mobile Pay,Online,,0,0,17/03/2024 12:29
5808,649,15,1,2.6,Mobile Pay,Online,,0,0,18/03/2024 14:18
8088,176,15,1,5.05,Mobile Pay,Online,,0,0,18/03/2024 9:07
7683,389,15,1,3.49,Mobile Pay,Online,,0,0,20/03/2024 14:48
2850,545,15,1,3.5,Mobile Pay,Online,,0,0,21/03/2024 15:15
3579,161,15,1,5.98,Mobile Pay,Online,,0,0,21/03/2024 16:28
10919,218,15,1,4.15,Mobile Pay,Online,,0,0,22/03/2024 11:12
8014,494,15,1,3.62,Mobile Pay,Online,,0,0,22/03/2024 15:26
3956,376,15,1,3.5,Mobile Pay,Online,,0,0,22/03/2024 13:11
10845,238,15,1,2.63,Mobile Pay,Online,,0,0,22/03/2024 9:26
5964,185,15,1,8.23,Mobile Pay,Online,,0,0,22/03/2024 15:14
10294,260,15,1,5.65,Mobile Pay,Online,,0,0,24/03/2024 13:41
3333,218,15,1,4.86,Mobile Pay,Online,,0,0,24/03/2024 10:24
10870,682,15,1,3.83,Mobile Pay,Online,,0,0,27/03/2024 13:44
4494,304,15,1,5.83,Mobile Pay,Online,,0,0,27/03/2024 13:08
3665,629,15,1,8.57,Mobile Pay,Online,,0,0,28/03/2024 16:03
5400,552,15,1,5,Mobile Pay,Online,,0,0,28/03/2024 9:43
9095,471,15,1,2.89,Mobile Pay,Online,,0,0,29/03/2024 9:42
2560,447,15,1,5.2,Mobile Pay,Online,,0,0,29/03/2024 9:12
9129,248,15,1,5.84,Mobile Pay,Online,,0,0,30/03/2024 10:39
2948,318,15,1,3.89,Mobile Pay,Online,,0,0,30/03/2024 15:41
6312,397,15,1,3.72,Mobile Pay,Online,,0,0,31/03/2024 15:24
7368,719,15,1,3.29,Mobile Pay,Online,,0,0,31/03/2024 13:49
10528,268,15,1,4.78,Mobile Pay,Online,,0,0,02/04/2024 9:21
5095,330,15,1,2.4,Mobile Pay,Online,,0,0,02/04/2024 16:22
1705,236,15,1,3.56,Mobile Pay,Online,,0,0,03/04/2024 12:20
9549,548,15,1,2.23,Mobile Pay,Online,,0,0,03/04/2024 11:55
3994,272,15,1,5.06,Mobile Pay,Online,,0,0,04/04/2024 12:23
8647,348,15,1,2.73,Mobile Pay,Online,,0,0,05/04/2024 9:00
7993,612,15,1,3.66,Mobile Pay,Online,,0,0,05/04/2024 11:32
2511,253,15,1,2.4,Mobile Pay,Online,,0,0,06/04/2024 10:25
2172,144,15,1,1.93,Mobile Pay,Online,,0,0,08/04/2024 11:26
5539,283,15,1,4.07,Mobile Pay,Online,,0,0,09/04/2024 11:05
5117,378,15,1,2.89,Mobile Pay,Online,,0,0,10/04/2024 10:40
8135,157,15,1,7.34,Mobile Pay,Online,,0,0,10/04/2024 14:40
7452,407,15,1,9.16,Mobile Pay,Online,,0,0,11/04/2024 14:20
10617,560,15,1,6.39,Mobile Pay,Online,,0,0,14/04/2024 15:35
5601,112,15,1,3.42,Mobile Pay,Online,,0,0,14/04/2024 11:49
9201,241,15,1,5.37,Mobile Pay,Online,,0,0,16/04/2024 11:14
2975,611,15,1,4.3,Mobile Pay,Online,,0,0,19/04/2024 12:52
435,146,15,1,3.82,Mobile Pay,Online,,0,0,20/04/2024 10:51
9686,126,15,1,5.19,Mobile Pay,Online,,0,0,20/04/2024 16:14
2606,544,15,1,5.41,Mobile Pay,Online,,0,0,21/04/2024 14:15
9846,119,15,1,4.92,Mobile Pay,Online,,0,0,21/04/2024 9:55
8051,282,15,1,9.18,Mobile Pay,Online,,0,0,21/04/2024 11:29
7175,555,15,1,5.87,Mobile Pay,Online,,0,0,22/04/2024 14:42
2207,683,15,1,4.92,Mobile Pay,Online,,0,0,22/04/2024 15:25
8007,106,15,1,3.09,Mobile Pay,Online,,0,0,25/04/2024 12:01
5706,539,15,1,6.35,Mobile Pay,Online,,0,0,25/04/2024 11:57
3680,183,15,1,6.63,Mobile Pay,Online,,0,0,26/04/2024 10:43
10621,207,15,1,5.22,Mobile Pay,Online,,0,0,26/04/2024 14:44
10868,639,15,1,4.72,Mobile Pay,Online,,0,0,28/04/2024 13:35
519,433,15,1,8.19,Mobile Pay,Online,,0,0,28/04/2024 11:44
2786,525,15,1,4.77,Mobile Pay,Online,,0,0,29/04/2024 10:56
3615,102,15,1,6.09,Mobile Pay,Online,,0,0,29/04/2024 15:06
4501,704,15,1,7.38,Mobile Pay,Online,,0,0,29/04/2024 9:46
8426,192,15,1,2.53,Mobile Pay,Online,,0,0,30/04/2024 10:31
8104,333,15,1,5.03,Mobile Pay,Online,,0,0,01/05/2024 9:12
9450,481,15,1,2.83,Mobile Pay,Online,,0,0,02/05/2024 10:50
7201,149,15,1,4.52,Mobile Pay,Online,,0,0,02/05/2024 14:36
6351,465,15,1,8.3,Mobile Pay,Online,,0,0,04/05/2024 10:01
4409,676,15,1,1.9,Mobile Pay,Online,,0,0,04/05/2024 14:10
8480,120,15,1,5.68,Mobile Pay,Online,,0,0,04/05/2024 10:49
10225,379,15,1,2.29,Mobile Pay,Online,,0,0,05/05/2024 12:48
8928,423,15,1,1.78,Mobile Pay,Online,,0,0,05/05/2024 10:41
7538,663,15,1,3.93,Mobile Pay,Online,,0,0,06/05/2024 15:53
6807,390,15,1,2.39,Mobile Pay,Online,,0,0,06/05/2024 15:49
2059,115,15,1,4.63,Mobile Pay,Online,,0,0,06/05/2024 15:16
10911,417,15,1,5.16,Mobile Pay,Online,,0,0,07/05/2024 14:24
875,339,15,1,6.33,Mobile Pay,Online,,0,0,09/05/2024 11:12
9973,408,15,1,3.52,Mobile Pay,Online,,0,0,09/05/2024 16:21
8816,322,15,1,5.79,Mobile Pay,Online,,0,0,09/05/2024 11:56
6906,377,15,1,1.82,Mobile Pay,Online,,0,0,09/05/2024 11:02
579,439,15,1,2.7,Mobile Pay,Online,,0,0,10/05/2024 14:27
4749,527,15,1,1.82,Mobile Pay,Online,,0,0,10/05/2024 16:20
8528,593,15,1,3.3,Mobile Pay,Online,,0,0,12/05/2024 10:02
8561,440,15,1,1.93,Mobile Pay,Online,,0,0,12/05/2024 12:21
4452,626,15,1,2.72,Mobile Pay,Online,,0,0,12/05/2024 15:27
6686,456,15,1,6.33,Mobile Pay,Online,,0,0,12/05/2024 13:38
6369,341,15,1,1.93,Mobile Pay,Online,,0,0,12/05/2024 15:44
2353,505,15,1,1.87,Mobile Pay,Online,,0,0,14/05/2024 11:48
5505,168,15,1,3.39,Mobile Pay,Online,,0,0,14/05/2024 15:47
7580,464,15,1,5.8,Mobile Pay,Online,,0,0,14/05/2024 13:25
7571,637,15,1,2.38,Mobile Pay,Online,,0,0,16/05/2024 14:23
7781,394,15,1,7.61,Mobile Pay,Online,,0,0,16/05/2024 9:11
6071,234,15,1,2.96,Mobile Pay,Online,,0,0,18/05/2024 10:51
9650,429,15,1,3.22,Mobile Pay,Online,,0,0,18/05/2024 11:27
5463,285,15,1,1.85,Mobile Pay,Online,,0,0,19/05/2024 10:38
10397,592,15,1,2.49,Mobile Pay,Online,,0,0,19/05/2024 14:20
7758,661,15,1,5.01,Mobile Pay,Online,,0,0,19/05/2024 13:36
183,242,15,1,2.79,Mobile Pay,Online,,0,0,21/05/2024 9:26
7126,202,15,1,4.29,Mobile Pay,Online,,0,0,21/05/2024 9:43
1217,716,15,1,2.67,Mobile Pay,Online,,0,0,21/05/2024 14:40
10429,697,15,1,3.22,Mobile Pay,Online,,0,0,22/05/2024 12:50
7297,547,15,1,5.96,Mobile Pay,Online,,0,0,23/05/2024 12:35
5778,583,15,1,1.82,Mobile Pay,Online,,0,0,24/05/2024 10:23
10881,433,15,1,4.13,Mobile Pay,Online,,0,0,25/05/2024 11:01
816,282,15,1,2.69,Mobile Pay,Online,,0,0,25/05/2024 13:06
3026,504,15,1,4.78,Mobile Pay,Online,,0,0,26/05/2024 16:45
7669,191,15,1,3.59,Mobile Pay,Online,,0,0,27/05/2024 15:06
10888,134,15,1,3.21,Mobile Pay,Online,,0,0,27/05/2024 12:59
116,125,15,1,5.06,Mobile Pay,Online,,0,0,28/05/2024 9:10
5780,136,15,1,7.66,Mobile Pay,Online,,0,0,28/05/2024 15:47
6046,698,15,1,4.54,Mobile Pay,Online,,0,0,29/05/2024 12:48
5524,365,15,1,2.92,Mobile Pay,Online,,0,0,29/05/2024 16:31
6230,290,15,1,2.29,Mobile Pay,Online,,0,0,30/05/2024 11:36
10487,340,15,1,2.85,Mobile Pay,Online,,0,0,30/05/2024 10:17
7233,221,15,1,4.74,Mobile Pay,Online,,0,0,30/05/2024 10:13
968,535,15,1,6.39,Mobile Pay,Online,,0,0,31/05/2024 9:37
4227,326,15,1,3.65,Mobile Pay,Online,,0,0,02/06/2024 15:11
4823,110,15,1,5.2,Mobile Pay,Online,,0,0,02/06/2024 9:43
5682,678,15,1,3.68,Mobile Pay,Online,,0,0,03/06/2024 13:31
8122,167,15,1,6.21,Mobile Pay,Online,,0,0,03/06/2024 14:04
4021,653,15,1,8.89,Mobile Pay,Online,,0,0,04/06/2024 13:36
5912,616,15,1,5.22,Mobile Pay,Online,,0,0,04/06/2024 10:19
3242,275,15,1,8.65,Mobile Pay,Online,,0,0,05/06/2024 15:24
4680,326,15,1,4.54,Mobile Pay,Online,,0,0,05/06/2024 12:12
7945,141,15,1,4.26,Mobile Pay,Online,,0,0,07/06/2024 13:04
4986,709,15,1,4.29,Mobile Pay,Online,,0,0,07/06/2024 16:50
4889,130,15,1,3.97,Mobile Pay,Online,,0,0,08/06/2024 12:41
9656,491,15,1,4.63,Mobile Pay,Online,,0,0,08/06/2024 11:58
5834,228,15,1,2.74,Mobile Pay,Online,,0,0,09/06/2024 10:54
2266,569,15,1,2.39,Mobile Pay,Online,,0,0,09/06/2024 9:56
4897,371,15,1,3.95,Mobile Pay,Online,,0,0,12/06/2024 11:18
8399,650,15,1,6.61,Mobile Pay,Online,,0,0,13/06/2024 9:33
491,696,15,1,7.11,Mobile Pay,Online,,0,0,14/06/2024 10:52
4058,506,15,1,2.3,Mobile Pay,Online,,0,0,15/06/2024 11:12
3863,556,15,1,4.38,Mobile Pay,Online,,0,0,16/06/2024 14:50
10270,584,15,1,8.89,Mobile Pay,Online,,0,0,16/06/2024 9:57
913,467,15,1,3.27,Mobile Pay,Online,,0,0,16/06/2024 12:55
1960,387,15,1,4.31,Mobile Pay,Online,,0,0,17/06/2024 9:30
372,178,15,1,6.14,Mobile Pay,Online,,0,0,18/06/2024 12:50
5347,475,15,1,5.82,Mobile Pay,Online,,0,0,20/06/2024 15:47
8914,400,15,1,3.73,Mobile Pay,Online,,0,0,21/06/2024 13:54
10012,134,15,1,2.44,Mobile Pay,Online,,0,0,22/06/2024 16:40
6560,674,15,1,4.02,Mobile Pay,Online,,0,0,24/06/2024 10:00
1985,505,15,1,4.6,Mobile Pay,Online,,0,0,24/06/2024 10:43
3122,248,15,1,7.03,Mobile Pay,Online,,0,0,26/06/2024 15:30
2275,637,15,1,3.62,Mobile Pay,Online,,0,0,26/06/2024 12:24
8108,599,15,1,8.82,Mobile Pay,Online,,0,0,26/06/2024 9:13
10556,240,15,1,2.81,Mobile Pay,Online,,0,0,26/06/2024 13:23
8674,452,15,1,4.61,Mobile Pay,Online,,0,0,28/06/2024 9:11
9968,283,15,1,3.09,Mobile Pay,Online,,0,0,01/07/2024 14:09
146,304,15,1,4.48,Mobile Pay,Online,,0,0,14/07/2024 9:32
5913,390,15,1,3.43,Mobile Pay,Online,,0,0,23/07/2024 16:20
592,352,15,1,6.46,Cash,Online,,0,0,01/12/2023 10:54
2398,678,15,1,8.87,Cash,Online,,0,0,01/12/2023 13:50
9576,112,15,1,3.42,Cash,Online,,0,0,02/12/2023 10:55
6305,574,15,1,4.38,Cash,Online,,0,0,02/12/2023 10:54
3369,509,15,1,3.29,Cash,Online,,0,0,03/12/2023 12:51
7714,401,15,1,6.9,Cash,Online,,0,0,03/12/2023 11:29
4398,525,15,1,4.46,Cash,Online,,0,0,03/12/2023 11:48
4405,675,15,1,3.81,Cash,Online,,0,0,03/12/2023 14:02
10514,217,15,1,3.4,Cash,Online,,0,0,04/12/2023 15:47
1795,174,15,1,3.73,Cash,Online,,0,0,05/12/2023 11:18
4293,694,15,1,3.86,Cash,Online,,0,0,06/12/2023 15:47
4538,303,15,1,3.48,Cash,Online,,0,0,06/12/2023 14:14
2884,496,15,1,2,Cash,Online,,0,0,06/12/2023 13:21
476,588,15,1,2.81,Cash,Online,,0,0,06/12/2023 11:37
4623,352,15,1,4.69,Cash,Online,,0,0,06/12/2023 16:54
7230,307,15,1,4.75,Cash,Online,,0,0,06/12/2023 11:44
5783,565,15,1,8.33,Cash,Online,,0,0,06/12/2023 14:33
9790,600,15,1,7.43,Cash,Online,,0,0,08/12/2023 12:51
10349,427,15,1,2.96,Cash,Online,,0,0,08/12/2023 9:31
6711,147,15,1,5.94,Cash,Online,,0,0,12/12/2023 15:26
4617,633,15,1,5.16,Cash,Online,,0,0,12/12/2023 13:36
6453,351,15,1,2.29,Cash,Online,,0,0,12/12/2023 10:07
9739,548,15,1,5.5,Cash,Online,,0,0,12/12/2023 15:06
1422,144,15,1,2.46,Cash,Online,,0,0,13/12/2023 9:41
6088,304,15,1,2.77,Cash,Online,,0,0,13/12/2023 9:54
5559,680,15,1,3.88,Cash,Online,,0,0,14/12/2023 16:45
8311,437,15,1,8.07,Cash,Online,,0,0,15/12/2023 12:25
4508,443,15,1,4.54,Cash,Online,,0,0,15/12/2023 9:35
5534,641,15,1,4.73,Cash,Online,,0,0,15/12/2023 16:22
5044,462,15,1,5.08,Cash,Online,,0,0,16/12/2023 9:53
1270,236,15,1,5.08,Cash,Online,,0,0,16/12/2023 13:33
5589,271,15,1,2.94,Cash,Online,,0,0,17/12/2023 9:33
7296,330,15,1,2.6,Cash,Online,,0,0,17/12/2023 13:47
5819,563,15,1,5.64,Cash,Online,,0,0,17/12/2023 11:05
10809,144,15,1,4.42,Cash,Online,,0,0,18/12/2023 12:26
1792,568,15,1,3.16,Cash,Online,,0,0,19/12/2023 13:28
8099,531,15,1,2.75,Cash,Online,,0,0,20/12/2023 10:16
328,709,15,1,8.91,Cash,Online,,0,0,20/12/2023 13:59
9074,389,15,1,5.69,Cash,Online,,0,0,21/12/2023 12:03
3866,136,15,1,2.65,Cash,Online,,0,0,22/12/2023 15:41
5236,503,15,1,4.57,Cash,Online,,0,0,22/12/2023 15:17
2787,207,15,1,3.81,Cash,Online,,0,0,24/12/2023 10:04
3685,277,15,1,3.93,Cash,Online,,0,0,26/12/2023 16:40
8681,694,15,1,4.88,Cash,Online,,0,0,26/12/2023 14:09
2352,480,15,1,8.85,Cash,Online,,0,0,27/12/2023 13:23
7047,574,15,1,4.92,Cash,Online,,0,0,28/12/2023 9:05
4821,207,15,1,4.63,Cash,Online,,0,0,29/12/2023 15:55
8016,664,15,1,6.4,Cash,Online,,0,0,29/12/2023 11:02
2980,477,15,1,4.19,Cash,Online,,0,0,30/12/2023 14:52
6270,267,15,1,2.93,Cash,Online,,0,0,30/12/2023 15:05
3314,500,15,1,3.08,Cash,Online,,0,0,31/12/2023 13:03
10174,563,15,1,4.32,Cash,Online,,0,0,02/01/2024 11:31
3681,467,15,1,2.09,Cash,Online,,0,0,02/01/2024 15:59
5268,622,15,1,3.27,Cash,Online,,0,0,03/01/2024 12:19
5372,404,15,1,6.87,Cash,Online,,0,0,04/01/2024 14:38
10469,366,15,1,5.42,Cash,Online,,0,0,05/01/2024 13:18
9699,464,15,1,6.19,Cash,Online,,0,0,05/01/2024 12:47
6232,105,15,1,4.85,Cash,Online,,0,0,05/01/2024 13:11
7951,604,15,1,3.86,Cash,Online,,0,0,07/01/2024 10:16
9253,436,15,1,3.03,Cash,Online,,0,0,08/01/2024 9:07
2344,517,15,1,4.71,Cash,Online,,0,0,09/01/2024 16:09
7925,431,15,1,2.24,Cash,Online,,0,0,09/01/2024 12:23
6985,516,15,1,2.57,Cash,Online,,0,0,09/01/2024 12:53
8505,258,15,1,5.89,Cash,Online,,0,0,11/01/2024 11:56
7670,361,15,1,2.88,Cash,Online,,0,0,12/01/2024 11:59
9473,153,15,1,4.62,Cash,Online,,0,0,13/01/2024 13:29
5986,570,15,1,5.62,Cash,Online,,0,0,14/01/2024 10:14
7952,451,15,1,8.24,Cash,Online,,0,0,14/01/2024 15:01
3745,635,15,1,6.37,Cash,Online,,0,0,15/01/2024 9:53
7487,228,15,1,3.36,Cash,Online,,0,0,15/01/2024 9:18
7196,193,15,1,3.17,Cash,Online,,0,0,16/01/2024 16:28
4575,201,15,1,8.04,Cash,Online,,0,0,18/01/2024 11:04
8355,579,15,1,5.19,Cash,Online,,0,0,18/01/2024 13:51
584,262,15,1,5.03,Cash,Online,,0,0,20/01/2024 11:11
9590,555,15,1,4.04,Cash,Online,,0,0,21/01/2024 13:02
1542,336,15,1,5.56,Cash,Online,,0,0,22/01/2024 15:00
800,171,15,1,8.58,Cash,Online,,0,0,22/01/2024 10:06
7697,274,15,1,4.01,Cash,Online,,0,0,23/01/2024 11:07
2522,486,15,1,3.19,Cash,Online,,0,0,24/01/2024 15:43
6384,537,15,1,4.43,Cash,Online,,0,0,24/01/2024 11:28
4123,645,15,1,4.23,Cash,Online,,0,0,25/01/2024 16:31
9912,178,15,1,4.55,Cash,Online,,0,0,25/01/2024 12:34
4324,190,15,1,2.78,Cash,Online,,0,0,26/01/2024 10:11
10776,116,15,1,6.02,Cash,Online,,0,0,27/01/2024 11:39
8792,540,15,1,3.41,Cash,Online,,0,0,27/01/2024 14:06
7728,397,15,1,6.06,Cash,Online,,0,0,28/01/2024 15:40
5577,529,15,1,5.1,Cash,Online,,0,0,28/01/2024 12:15
2623,659,15,1,3.99,Cash,Online,,0,0,03/02/2024 12:58
3353,148,15,1,4.58,Cash,Online,,0,0,04/02/2024 10:31
5128,458,15,1,5.66,Cash,Online,,0,0,04/02/2024 11:39
9329,321,15,1,7.48,Cash,Online,,0,0,05/02/2024 15:31
2477,383,15,1,6.76,Cash,Online,,0,0,07/02/2024 11:43
8731,176,15,1,4.05,Cash,Online,,0,0,07/02/2024 15:30
8739,370,15,1,2.35,Cash,Online,,0,0,08/02/2024 11:05
6063,392,15,1,1.88,Cash,Online,,0,0,08/02/2024 14:14
1236,404,15,1,5.55,Cash,Online,,0,0,09/02/2024 9:56
3532,368,15,1,2.29,Cash,Online,,0,0,09/02/2024 14:59
477,250,15,1,6.68,Cash,Online,,0,0,09/02/2024 9:05
